연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
738,2022-12-01,2022-12-01~2022-12-31,쿠팡풀필먼트서비스유한회사,콜센터 상담원(콜센터·고객센터·CS센터),계약직,월급,1030000,무관,무관,무관,,,경기도 광주시 도척면 도척로 401-87 쿠팡 경기광주1센터,대기업,충남지사,2022-12-01,1588-1519
734,2022-12-01,2022-12-01~2022-12-30,온세미컨덕터코리아(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,연봉,31200000,무관,무관,무관,,,경기도 부천시 평천로850번길 55 페어차일드코리아반도체 (도당동),중소,경기서부지사,2022-12-01,1588-1519
741,2022-12-01,2022-12-01~2022-12-31,부전전자(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",시간제,시급,9160,무관,무관,무관,,,경기도 안산시 상록구 선진안길 59 (사동),중소,경기서부지사,2022-12-01,1588-1519
743,2022-12-01,2022-12-01~2022-12-12,(재)경기테크노파크,환경 미화원,상용직,연봉,24000000,무관,무관,무관,,,경기도 안산시 상록구 해안로 705 경기테크노파크 (사동),중소,경기서부지사,2022-12-01,1588-1519
771,2022-12-01,2022-12-01~2023-01-31,(주)행복누리,음료 조리사(바리스타 포함),계약직,월급,1080000,무관,0년개월,무관,,,경기도 오산시 황새로 211 (가수동) LG테크센터 B1층,중소,경기지역본부,2022-12-01,1588-1519
786,2022-12-01,2022-12-01~2022-12-09,의왕시청,사무 보조원(공공기관),계약직,월급,538720,무관,무관,무관,,,경기도 의왕시 시청로 11 의왕시청 (고천동),"공사,공공",경기서부지사,2022-12-01,1588-1519
762,2022-12-01,2022-12-01~2022-12-15,(주)유유테이진메디케어,사무 보조원(일반사업체),계약직,연봉,25000000,무관,무관,무관,,,경기도 의왕시 오전공업길 19 대현테크노월드 807호 (오전동),중소,서울지역본부,2022-12-01,1588-1519
737,2022-12-01,2022-12-01~2022-12-30,(주)비엘피,창고 관리원(자재 검수원 포함),상용직,월급,3200000,무관,무관,무관,,,경기도 의왕시 장안남북로1길 4 .,중소,경기지역본부,2022-12-01,1588-1519
785,2022-12-01,2022-12-07~2022-12-09,포항시장애인종합복지관,환경 미화원,계약직,월급,2010580,무관,0년개월,무관,,,경상북도 포항시 남구 형산강북로 389 포항시장애인종합복지관,중소,경북지사,2022-12-01,1588-1519
750,2022-12-01,2022-12-07~2022-12-09,경북지적발달장애인복지협회포항시지부,사무 보조원(공공기관),계약직,월급,1005290,무관,0년개월,무관,,,경상북도 포항시 북구 새천년대로 1307 (장성동),"협회,단체",경북지사,2022-12-01,1588-1519
777,2022-12-01,2022-12-01~2022-12-16,포항시북부장애인종합복지관,환경 미화원,계약직,월급,1005290,무관,0년개월,무관,,,경상북도 포항시 북구 새천년대로 1486 1층 (여남동),중소,경북지사,2022-12-01,1588-1519
735,2022-12-01,2022-12-07~2022-12-09,포항명도학교,음료 조리사(바리스타 포함),계약직,시급,9160,무관,0년개월,무관,,,경상북도 포항시 북구 소티재로 133 (우현동),대기업,경북지사,2022-12-01,1588-1519
766,2022-12-01,2022-12-01~2023-02-28,(주)인우산업,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,0년개월,무관,,,광주광역시 광산구 하남산단3번로 105 (장덕동) (),중소,광주지역본부,2022-12-01,1588-1519
749,2022-12-01,2022-12-01~2022-12-23,(주)한밭기업,공사현장 경비원,계약직,월급,2140000,무관,무관,무관,,,대전광역시 유성구 테크노1로 12-22 디티비안 A-747(관평동),중소,경남지사,2022-12-01,1588-1519
746,2022-12-01,2022-12-01~2022-12-23,동래구노인복지관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,,부산광역시 동래구 명륜로207번길 18 동래구노인복지관,중소,부산지역본부,2022-12-01,1588-1519
776,2022-12-01,2022-12-01~2022-12-30,세종파츠플러스유한회사,사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,,부산광역시 부산진구 서전로10번길 28 14층 (부전동),중소,부산지역본부,2022-12-01,1588-1519
778,2022-12-01,2022-12-01~2022-12-31,부산소테리아하우스,사무 보조원(일반사업체),상용직,시급,9160,무관,0년개월,무관,,,부산광역시 사상구 삼덕로 59 (덕포동),"협회,단체",부산지역본부,2022-12-01,1588-1519
740,2022-12-01,2022-12-01~2022-12-30,롯데하이마트(주),환경 미화원,계약직,월급,1500000,무관,무관,무관,,,서울특별시 강남구 삼성로 156 하이마트사옥 (대치동),중소,경기동부지사,2022-12-01,1588-1519
793,2022-12-01,2022-12-01~2022-12-01,한국오츠카제약(주),안마사,계약직,월급,1700000,무관,무관,무관,,,서울특별시 강남구 역삼로 226 오츠카비전빌딩 한국오츠카제약 (역삼동),대기업,서울동부지사,2022-12-01,1588-1519
769,2022-12-01,2022-12-01~2023-01-23,쿠팡로지스틱스서비스유한회사,오토바이·자전거 및 기타 운송장비 정비원,계약직,월급,2380000,무관,0년개월,무관,,,서울특별시 강남구 테헤란로 332 (역삼동) 현정빌딩 9층,대기업,경기서부지사,2022-12-01,1588-1519
765,2022-12-01,2022-12-01~2023-01-23,(주)맨파워코리아,환경·청소 관리자,계약직,월급,2200000,무관,무관,무관,,,서울특별시 강남구 테헤란로 409 동신빌딩 (삼성동),중소,대전지역본부,2022-12-01,1588-1519
773,2022-12-01,2022-12-01~2022-12-05,주식회사 이지산업,총무 및 일반 사무원,상용직,월급,2000000,무관,0년개월,무관,,,서울특별시 금천구 디지털로9길 68 (가산동) 1202호,중소,서울남부지사,2022-12-01,1588-1519
780,2022-12-01,2022-12-01~2022-12-09,동작구청,사무 보조원(공공기관),계약직,월급,2000000,무관,무관,무관,,,서울특별시 동작구 장승배기로 161 (노량진동),"공사,공공",서울남부지사,2022-12-01,1588-1519
756,2022-12-01,2022-12-01~2022-12-05,마포구청,사무 보조원(공공기관),계약직,월급,1005290,무관,무관,무관,,,서울특별시 마포구 월드컵로 212 마포구청 (성산동),"공사,공공",서울지역본부,2022-12-01,1588-1519
745,2022-12-01,2022-12-01~2022-12-09,고려대학교안암병원,사무 보조원(일반사업체),계약직,시급,9540,무관,무관,무관,,,서울특별시 성북구 고려대로 73 (안암동5가),대기업,서울북부지사,2022-12-01,1588-1519
770,2022-12-01,2022-12-01~2023-02-27,쿠팡 주식회사,UX/UI 디자이너,계약직,월급,2100000,무관,무관,무관,,,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-12-01,1588-1519
736,2022-12-01,2022-12-01~2023-02-01,쿠팡 주식회사,출판·자료 편집 사무원,계약직,월급,2060000,무관,무관,무관,,,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-12-01,1588-1519
744,2022-12-01,2022-12-01~2022-12-15,한국체육산업개발(주),주차 관리·안내원,상용직,연봉,26500000,무관,무관,무관,,,서울특별시 송파구 올림픽로 424 우리금융아트홀,"공사,공공",서울동부지사,2022-12-01,1588-1519
748,2022-12-01,2022-12-01~2022-12-15,한국체육산업개발(주),환경 미화원,상용직,연봉,23200000,무관,무관,무관,,,서울특별시 송파구 올림픽로 424 우리금융아트홀,"공사,공공",서울동부지사,2022-12-01,1588-1519
742,2022-12-01,2022-12-01~2022-12-31,신한투자증권(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,960000,무관,무관,무관,,,서울특별시 영등포구 여의대로 70 신한금융투자 본사 (여의도동),중소,서울동부지사,2022-12-01,1588-1519
772,2022-12-01,2022-12-01~2023-01-28,현대캐피탈(주),사무 보조원(일반사업체),계약직,연봉,30000000,신입,무관,고졸,,,서울특별시 영등포구 의사당대로 3 현대캐피탈 (여의도동),대기업,서울남부지사,2022-12-01,1588-1519
781,2022-12-01,2022-12-01~2022-12-31,현대건설(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,일급,80000,무관,무관,무관,,,서울특별시 종로구 율곡로 75  (계동),중소,인천지사,2022-12-01,1588-1519
787,2022-12-01,2022-12-01~2022-12-01,행복디딤 주식회사,세탁원(다림질원),계약직,월급,1100000,무관,무관,무관,,,"서울특별시 종로구 종로 26 지하3층(서린동, SK빌딩 내)",중소,울산지사,2022-12-01,1588-1519
783,2022-12-01,2022-12-01~2022-12-10,(주)그린주의,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,무관,무관,무관,,,"서울특별시 중랑구 신내역로3길 40-36 A동 1층 R106호 (신내동, 신내데시앙플렉스지식산업센터)",중소,서울북부지사,2022-12-01,1588-1519
788,2022-12-01,2022-12-01~2022-12-02,울산광역시청,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,일급,79670,무관,무관,무관,,,울산광역시 남구 중앙로 201 (신정동),"공사,공공",울산지사,2022-12-01,1588-1519
755,2022-12-01,2022-12-01~2022-12-31,주식회사 이노디스,플라스틱제품 조립원 및 검사원,상용직,시급,9160,무관,0년개월,고졸,,,인천광역시 계양구 서운산단로2길 73 (서운동),중소,인천지사,2022-12-01,1588-1519
782,2022-12-01,2022-12-01~2022-12-19,(주)현대종합관리,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1303940,무관,무관,무관,,,인천광역시 계양구 오조산로57번길 15 505호 (계산동),중소,인천지사,2022-12-01,1588-1519
751,2022-12-01,2022-12-01~2023-02-28,사)행복일자리운동본부 스마트그린사업단,전기·전자 분야 단순 종사원,상용직,시급,9160,무관,0년개월,무관,,,인천광역시 남동구 논현로46번길 39-30 (논현동),중소,인천지사,2022-12-01,1588-1519
739,2022-12-01,2022-12-01~2022-12-30,아이큐어(주)완주공장,주입·포장·상표부착기 등 기타 기계 조작원,계약직,월급,1950000,무관,0년개월,무관,,,전라북도 완주군 봉동읍 완주산단5로 248 아이큐어(주) 완주공장,중소,전북지사,2022-12-01,1588-1519
747,2022-12-01,2022-12-01~2022-12-30,주식회사 사랑모아,병원 급식 조리사,상용직,월급,1500000,무관,무관,무관,,,전라북도 전주시 완산구 용머리로 73 2층 102호 (효자동1가),중소,전북지사,2022-12-01,1588-1519
767,2022-12-01,2022-12-01~2023-01-25,한라산업,세탁원(다림질원),상용직,시급,9160,무관,0년개월,무관,,,제주특별자치도 제주시 선반로8길 21-2 2163-1 (화북일동),중소,제주지사,2022-12-01,1588-1519
779,2022-12-01,2022-12-01~2022-12-31,농업회사법인(주)태성김치,식품 분야 단순 종사원,상용직,시급,9160,무관,무관,무관,,,충청북도 제천시 송학면 송학로10길 35 (농업회사법인(주)태성김치),중소,충북지사,2022-12-01,1588-1519
